ID,Parent,Type,Images,Nicotine Product,Brands,SKU,Name,Short description,Description,Bowl Size,Weight (lbs),Length (in),Width (in),Height (in),,Tax status,Tax class,,Stock,Low stock amount,,,,Sale price,Regular price,Categories,Tags,Shipping class,,,,,,,Cross-sells,,Button text,,,,Visibility in catalog,,,,,,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,,,,,,,,,,,,,,,,
12671,,variable,"https://sigdistro.com/wp-content/uploads/2023/10/HONEYCOMB-PRINT-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/FLAME-PRINT-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/HONEYCOMB-PRINT-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/WEED-LEAD-PRINT-BANGER.png",FALSE,House Brand,,Print Pattern Quartz Banger 14mm,"Add some design to your banger with these Print Pattern Quartz Bangers. Large space for concentrate with thick quartz glass for quality heating.
\n
\n<strong>Patterns:</strong> Honeycomb | Weed Leaf | Flames
\n
\n<strong>Size:</strong> 14mm",Add some design to your banger with these Print Pattern Quartz Bangers. Large space for concentrate with thick quartz glass for quality heating.,,,,,,,taxable,,,,,,,,,,"Dab Supplies, Glass Accessories","Banger, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,Pattern,"Honeycomb, Weed Leaf, Flames",1,,,,,,,,,,,,,,,,,,,,,
12675,id:12671,variation,https://sigdistro.com/wp-content/uploads/2023/10/HONEYCOMB-PRINT-BANGER.png,FALSE,House Brand,Print Pattern Banger - Honeycomb,Print Pattern Quartz Banger 14mm,,,,,,,,,taxable,parent,,,,,,,,3.5,,,,,,,,,,,,,,,visible,,,,,,,Pattern,Honeycomb,,,,,,,,,,,,,,,,,,,,,,
12676,id:12671,variation,https://sigdistro.com/wp-content/uploads/2023/10/FLAME-PRINT-BANGER.png,FALSE,House Brand,Print Pattern Banger - Weed Leaf,Print Pattern Quartz Banger 14mm,,,,,,,,,taxable,parent,,,,,,,,3.5,,,,,,,,,,,,,,,visible,,,,,,,Pattern,Weed Leaf,,,,,,,,,,,,,,,,,,,,,,
12677,id:12671,variation,https://sigdistro.com/wp-content/uploads/2023/10/FLAME-PRINT-BANGER.png,FALSE,House Brand,Print Pattern Banger - Flames,Print Pattern Quartz Banger 14mm,,,,,,,,,taxable,parent,,,,,,,,3.5,,,,,,,,,,,,,,,visible,,,,,,,Pattern,Flames,,,,,,,,,,,,,,,,,,,,,,
12680,,variable,"https://sigdistro.com/wp-content/uploads/2023/10/SNOWFLAKE-FROST-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/SNOWFLAKE-FROST-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/SCALES-FROST-BAGNGER.png",FALSE,House Brand,,Frosted Pattern Quartz Banger 14mm,"Add some design to your banger with these Frosted Pattern Quartz Bangers. Large space for concentrate with thick quartz glass for quality heating.
\n
\n<strong>Patterns:</strong> Snowflakes | Scales
\n
\n<strong>Size:</strong> 14mm",Add some design to your banger with these Frosted Pattern Quartz Bangers. Large space for concentrate with thick quartz glass for quality heating.,,,,,,,taxable,,,,,,,,,,"Dab Supplies, Glass Accessories","Banger, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,Design,"Snowflakes, Scales",1,,,,,,,,,,,,,,,,,,,,,
12688,id:12680,variation,https://sigdistro.com/wp-content/uploads/2023/10/SNOWFLAKE-FROST-BANGER.png,FALSE,House Brand,Frost Pattern Banger - Snowflakes,Frosted Pattern Quartz Banger 14mm,,,,,,,,,taxable,parent,,,,,,,,4.5,,,,,,,,,,,,,,,visible,,,,,,,Design,Snowflakes,,,,,,,,,,,,,,,,,,,,,,
12689,id:12680,variation,https://sigdistro.com/wp-content/uploads/2023/10/SCALES-FROST-BAGNGER.png,FALSE,House Brand,Frost Pattern Banger - Scales,Frosted Pattern Quartz Banger 14mm,,,,,,,,,taxable,parent,,,,,,,,4.5,,,,,,,,,,,,,,,visible,,,,,,,Design,Scales,,,,,,,,,,,,,,,,,,,,,,
12692,,simple,"https://sigdistro.com/wp-content/uploads/2023/10/XLARGE-BANGER.png, https://sigdistro.com/wp-content/uploads/2023/10/XLARGE-BANGER.png",FALSE,House Brand,,X-Large Quartz Banger 14mm,"Regular banger too small? This X-Large Quartz Banger will do the trick with double the space for even more concentrate per hit. Take in mega dab hits with this large banger, spacious for the concentrate to move around as not to waste any bit.
\n
\n<strong>Size:</strong> 14mm","Regular banger too small? This X-Large Quartz Banger will do the trick with double the space for even more concentrate per hit. Take in mega dab hits with this large banger, spacious for the concentrate to move around as not to waste any bit.",,,,,,,taxable,,,,,,,,,5,"Dab Supplies, Glass Accessories","Banger, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694,,simple,"https://sigdistro.com/wp-content/uploads/2023/10/BANGER-W-BALLS.png, https://sigdistro.com/wp-content/uploads/2023/10/BANGER-W-BALLS-GLOW-IN-THE-DARK.png, https://sigdistro.com/wp-content/uploads/2023/10/BANGER-W-BALLS.png",,,,Glow in the Dark Terp Slurper Banger Set |REF: QN 77|,"This Terp Slurper Banger Set provides the maximum flavor from concentrates with a small pill on the bottom to move around excess concentrate. A second ball spins to maximize vapor for bigger flavorful dab hits. The final large ball can be used as a carb cap to secure the heat and vapor. All three pieces of this banger set glow in the dark for a heightened experience.
\n
\n<strong>Size:</strong> 14mm
\n
\n<strong>Includes:</strong>
\n<ul>
\n 	<li>Small pill</li>
\n 	<li>Small ball</li>
\n 	<li>Medium Ball</li>
\n</ul>","This Terp Slurper Banger Set provides the maximum flavor from concentrates with a small pill on the bottom to move around excess concentrate. A second ball spins to maximize vapor for bigger flavorful dab hits. The final large ball can be used as a carb cap to secure the heat and vapor. All three pieces of this banger set glow in the dark for a heightened experience.
\n
\n<strong>Size:</strong> 14mm",,,,,,,taxable,,,,,,,,,6.5,"Dab Supplies, Glass Accessories","Banger, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12697,,simple,"https://sigdistro.com/wp-content/uploads/2023/10/38.png, https://sigdistro.com/wp-content/uploads/2023/10/38.png",,,,Patterned Pink Quartz Banger |REF: QF 674|,"Add some design to your dab sessions with this Patterned Pink Quartz Banger. A translucent pink banger with gold lined designs all over. A disc on the bottom provides grip and slit openings allow the slight movement of air to increase vapor during each hit.
\n
\n<strong>Size:</strong> 14mm","Add some design to your dab sessions with this Patterned Pink Quartz Banger. A translucent pink banger with gold lined designs all over. A disc on the bottom provides grip and slit openings allow the slight movement of air to increase vapor during each hit.
\n
\n<strong>Size:</strong> 14mm",,,,,,,taxable,,,,,,,,,12,"Dab Supplies, Glass Accessories","Banger, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12728,,variable,"https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-1.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-BEAKER-1.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-TRAY.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-JAR.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-GRINDER.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-CONES.png, https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-BEAKER.png",,,,Water Pipe Full Gift Set w/ Tray,"This Water Pipe Full Gift Set is the perfect bundle of items all together in one convenient box! Open the box to reveal an 8"" beaker bong, metal grinder, metal tray, stash jar and 20 pack cones. Each item in this gift set is fully decorated with the chosen design along with the entire box. A great choice for the holidays or a personal gift. Available in 5 different designs.
\n
\n<strong>Includes:</strong>
\n<ul>
\n 	<li>8"" Beaker</li>
\n 	<li>Metal tray</li>
\n 	<li>Metal grinder</li>
\n 	<li>Stash jar</li>
\n 	<li>20 Cones</li>
\n</ul>","This Water Pipe Full Gift Set is the perfect bundle of items all together in one convenient box! Open the box to reveal an 8"" beaker bong, metal grinder, metal tray, stash jar and 20 pack cones. Each item in this gift set is fully decorated with the chosen design along with the entire box. A great choice for the holidays or a personal gift.",,,,,,,taxable,,,,,,,,,,"Novelty / General Merchandise, Sale","novelty, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12730,id:12728,variation,https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET.png,,,Water Pipe Full Gift Set w/ Tray - RM 1,Water Pipe Full Gift Set w/ Tray,,,,,,,,,taxable,,,,,,,,17.6,22,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731,id:12728,variation,https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET.png,,,Water Pipe Full Gift Set w/ Tray - RM 2,Water Pipe Full Gift Set w/ Tray,,,,,,,,,taxable,,,,,,,,17.6,22,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12732,id:12728,variation,https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-1.png,,,Water Pipe Full Gift Set w/ Tray - Black Box,Water Pipe Full Gift Set w/ Tray,,,,,,,,,taxable,,,,,,,,17.6,22,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12733,id:12728,variation,https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-1.png,,,Water Pipe Full Gift Set w/ Tray - Melted Honey,Water Pipe Full Gift Set w/ Tray,,,,,,,,,taxable,,,,,,,,17.6,22,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12734,id:12728,variation,https://sigdistro.com/wp-content/uploads/2023/11/WP-FULL-SET-1.png,,,Water Pipe Full Gift Set w/ Tray - Rasta,Water Pipe Full Gift Set w/ Tray,,,,,,,,,taxable,,,,,,,,17.6,22,,,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12742,,simple,"https://sigdistro.com/wp-content/uploads/2023/11/CRAVE-QUARTZ-BANGER-KIT.png, https://sigdistro.com/wp-content/uploads/2023/11/CRAVE-QUARTZ-BANGER.png",,Crave,,Crave Quartz Banger Kit,"The Crave Quartz Banger Kit is an all in one banger and pipe. This frosted detail pipe features a large dab wax banger with an extended pipe and attached handle piece for holding. This banger kit removes the hassle of having two separate pieces for concentrates. Instead pack, heat and get dabbing!
\n
\n<strong>Length:</strong> 9 inches","The Crave Quartz Banger Kit is an all in one banger and pipe. This frosted detail pipe features a large dab wax banger with an extended pipe and attached handle piece for holding. This banger kit removes the hassle of having two separate pieces for concentrates. Instead pack, heat and get dabbing!",,,,,,,taxable,,,,,,,,16,20,"Crave, Dab Supplies, Sale","Banger, Crave, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745,,simple,"https://sigdistro.com/wp-content/uploads/2023/11/QF-663-W-TOP.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-663-CASE.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-663.png",,Crave,,Crave Quartz Banger Case |REF: QF 663|,"This Crave Quartz Banger Case is decorated with gold and pink cloud like details over an entire translucent pink banger. The quartz banger case also includes a well fitted carb cap to preserve vapor and heat.
\n
\n<strong>Size:</strong> 14mm","This Crave Quartz Banger Case is decorated with gold and pink cloud like details over an entire translucent pink banger. The quartz banger case also includes a well fitted carb cap to preserve vapor and heat.
\n
\n<strong>Size:</strong> 14mm",,,,,,,taxable,,,,,,,,16,20,"Crave, Dab Supplies, Glass Accessories, Sale","Banger, Crave, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12749,,simple,"https://sigdistro.com/wp-content/uploads/2023/11/QF-576.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-576-CASE.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-576.png",,,,Crave Frosted Quartz Banger Case |REF: QF 576|,"This Crave Quartz Banger Case includes a 14mm frosted design banger, carb cap and 2 mini balls. This decorative banger adds design and functionality to your piece. The best part is that this quartz banger comes in a metal case that can be used as a storage container for the banger and accessories.
\n
\n<strong>Size:</strong> 14mm","This Crave Quartz Banger Case includes a 14mm frosted design banger, carb cap and 2 mini balls. This decorative banger adds design and functionality to your piece. The best part is that this quartz banger comes in a metal case that can be used as a storage container for the banger and accessories.
\n
\n<strong>Size:</strong> 14mm",,,,,,,taxable,,,,,,,,16,20,"Crave, Dab Supplies, Glass Accessories, Sale","Banger, Crave, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12752,,simple,"https://sigdistro.com/wp-content/uploads/2023/11/QF-575.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-575-CASE-1.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-575-CASE.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-575-W-TOP.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-575.png, https://sigdistro.com/wp-content/uploads/2023/11/QF-575-2.png",,Crave,,Crave Frosted Spiked Quartz Banger Case |REF: QF 575|,"This Crave Frosted Spiked Quartz Banger comes in a metal case that can be used for storage afterwards. Also included is a carb cab and mini balls to enhance the dab wax experience. The quartz banger fits into any 14mm dab rig to pair design and efficiency in one.
\n
\n<strong>Size:</strong> 14mm","This Crave Frosted Spiked Quartz Banger comes in a metal case that can be used for storage afterwards. Also included is a carb cab and mini balls to enhance the dab wax experience. The quartz banger fits into any 14mm dab rig to pair design and efficiency in one.
\n
\n<strong>Size:</strong> 14mm",,,,,,,taxable,,,,,,,,12,15,"Crave, Dab Supplies, Glass Accessories, Sale","Banger, Crave, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12873,,variable,"https://sigdistro.com/wp-content/uploads/2023/11/SPECIAL-BLUE-TURBO-CURVE.png, https://sigdistro.com/wp-content/uploads/2023/11/SPECIAL-BLUE-TURBO-CURVE-BLUE.png, https://sigdistro.com/wp-content/uploads/2023/11/SPECIAL-BLUE-TURBO-CURVE-SILVER.png, https://sigdistro.com/wp-content/uploads/2023/11/SPECIALBLUE-TURBO-CURVE-ORANGE.png",FALSE,Special Blue,,Special Blue Turbo Curve Torch,"Special Blue, a name known in the torch industry brings you the Turbo Curve. Shift gears and turn up the heat with the Turbo Curve. Its elegant, curved design houses a mighty flame, while an integrated exhaust ensures optimal heat dispersion for sustained use. With Turbo Curve, it's always full speed ahead.","Shift gears and turn up the heat with the Turbo Curve. Its elegant, curved design houses a mighty flame, while an integrated exhaust ensures optimal heat dispersion for sustained use. With Turbo Curve, it's always full speed ahead.",,,,,,,taxable,,,,,,,,,,Torches,"Special Blue, Torches",,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Orange, Silver",1,,,,,,,,,,,,,,,,,,,,,
12878,id:12873,variation,https://sigdistro.com/wp-content/uploads/2023/11/SPECIAL-BLUE-TURBO-CURVE-BLUE.png,FALSE,Special Blue,Special Blue Turbo Curve - Blue,Special Blue Turbo Curve Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
12879,id:12873,variation,https://sigdistro.com/wp-content/uploads/2023/11/SPECIALBLUE-TURBO-CURVE-ORANGE.png,FALSE,Special Blue,Special Blue Turbo Curve - Orange,Special Blue Turbo Curve Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Orange,,,,,,,,,,,,,,,,,,,,,,
12880,id:12873,variation,https://sigdistro.com/wp-content/uploads/2023/11/SPECIAL-BLUE-TURBO-CURVE-SILVER.png,FALSE,Special Blue,Special Blue Turbo Curve - Silver,Special Blue Turbo Curve Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Silver,,,,,,,,,,,,,,,,,,,,,,
12882,id:4334,variation,https://sigdistro.com/wp-content/uploads/2021/04/5.png,FALSE,Special Blue,Special Blue Diablo Torch - Gold,Special Blue Diablo Torch,,,,,,,,,taxable,parent,,,,,,,,15,,,,,,,,,,,,,,,visible,,,,,,,Color,Gold,,,,,,,,,,,,,,,,,,,,,,
12883,id:4334,variation,https://sigdistro.com/wp-content/uploads/2021/04/6.png,FALSE,Special Blue,Special Blue Diablo Torch - Silver,Special Blue Diablo Torch,,,,,,,,,taxable,parent,,,,,,,,15,,,,,,,,,,,,,,,visible,,,,,,,Color,Silver,,,,,,,,,,,,,,,,,,,,,,
12884,id:4334,variation,https://sigdistro.com/wp-content/uploads/2021/04/7.png,FALSE,Special Blue,Special Blue Diablo Torch - Gun Metal,Special Blue Diablo Torch,,,,,,,,,taxable,parent,,,,,,,,15,,,,,,,,,,,,,,,visible,,,,,,,Color,Gun Metal,,,,,,,,,,,,,,,,,,,,,,
12897,id:4418,variation,https://sigdistro.com/wp-content/uploads/2020/12/14.png,FALSE,Special Blue,Special Blue Transformer Torch - Red,Special Blue Transformer Torch,,,,,,,,,taxable,parent,,,,,,,,14,,,,,,,,,,,,,,,visible,,,,,,,Color,Red,,,,,,,,,,,,,,,,,,,,,,
12898,id:4418,variation,https://sigdistro.com/wp-content/uploads/2020/12/11.png,FALSE,Special Blue,Special Blue Transformer Torch - Blue,Special Blue Transformer Torch,,,,,,,,,taxable,parent,,,,,,,,14,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
12914,id:4371,variation,https://sigdistro.com/wp-content/uploads/2020/11/SPECIAL-BLUE-MONSTER-PRO-SILVER.png,FALSE,Special Blue,Special Blue Monster Pro - Silver,Special Blue Monster Pro Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Silver,,,,,,,,,,,,,,,,,,,,,,
12915,id:4371,variation,https://sigdistro.com/wp-content/uploads/2020/11/SPECIAL-BLUE-MONSTER-PRO-RED.png,FALSE,Special Blue,Special Blue Monster Pro - Red,Special Blue Monster Pro Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Red,,,,,,,,,,,,,,,,,,,,,,
12916,id:4371,variation,https://sigdistro.com/wp-content/uploads/2020/11/SPECIAL-BLUE-MONSTER-PRO-BLACK.png,FALSE,Special Blue,Special Blue Monster Pro - Black,Special Blue Monster Pro Torch,,,,,,,,,taxable,parent,,,,,,,,11,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
12930,,variable,"https://sigdistro.com/wp-content/uploads/2023/11/33.png, https://sigdistro.com/wp-content/uploads/2023/11/29.png, https://sigdistro.com/wp-content/uploads/2023/11/30.png, https://sigdistro.com/wp-content/uploads/2023/11/31.png, https://sigdistro.com/wp-content/uploads/2023/11/32.png",FALSE,Special Blue,,Special Blue Heavy Metal Torch,"Pump up the heat with the Special Blue Heavy Metal torch! This torch combines a potent single flame burner and a robust all-metal body for longer burn times. It's a perfect match for thrill-seekers, so ignite your fiery passions and rock on! The entire base body of this torch is a durable metal to withstand the toughest of jobs.
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>Child safety lock</li>
\n 	<li>Light weight</li>
\n 	<li>Refillable</li>
\n 	<li>Durable metal body</li>
\n 	<li>Adjustable flame</li>
\n</ul>","Pump up the heat with the Heavy Metal torch from Special Blue! This torch combines a potent single flame burner and a robust all-metal body for longer burn times. It's a perfect match for thrill-seekers, so ignite your fiery passions and rock on!",,,,,,,taxable,,,,,,,,,,"Torches > Big Torches, Torches","Special Blue, Torches",,,,,,,,,,,,,visible,,,,,,,Color,"Gold, Silver, Bronze, Gun Metal",1,,,,,,,,,,,,,,,,,,,,,
12943,id:12930,variation,https://sigdistro.com/wp-content/uploads/2023/11/32.png,FALSE,Special Blue,Special Blue Heavy Metal Torch - Gold,Special Blue Heavy Metal Torch,,,,,,,,,taxable,parent,,,,,,,,23,,,,,,,,,,,,,,,visible,,,,,,,Color,Gold,,,,,,,,,,,,,,,,,,,,,,
12944,id:12930,variation,https://sigdistro.com/wp-content/uploads/2023/11/30.png,FALSE,Special Blue,Special Blue Heavy Metal - Silver,Special Blue Heavy Metal Torch,,,,,,,,,taxable,parent,,,,,,,,23,,,,,,,,,,,,,,,visible,,,,,,,Color,Silver,,,,,,,,,,,,,,,,,,,,,,
12945,id:12930,variation,https://sigdistro.com/wp-content/uploads/2023/11/29.png,FALSE,Special Blue,Special Blue Heavy Metal - Bronze,Special Blue Heavy Metal Torch,,,,,,,,,taxable,parent,,,,,,,,23,,,,,,,,,,,,,,,visible,,,,,,,Color,Bronze,,,,,,,,,,,,,,,,,,,,,,
12946,id:12930,variation,https://sigdistro.com/wp-content/uploads/2023/11/31.png,FALSE,Special Blue,Special Blue Heavy Metal - Gun Metal,Special Blue Heavy Metal Torch,,,,,,,,,taxable,parent,,,,,,,,23,,,,,,,,,,,,,,,visible,,,,,,,Color,Gun Metal,,,,,,,,,,,,,,,,,,,,,,
12961,id:4344,variation,https://sigdistro.com/wp-content/uploads/2021/04/SPECIAL-BLUE-FULL-METAL-TORCH-GOLD.png,FALSE,Special Blue,Special Blue Full Metal Torch - Gold,Special Blue Full Metal Torch,,,,,,,,,taxable,parent,,,,,,,,14,,,,,,,,,,,,,,,visible,,,,,,,Color,Gold,,,,,,,,,,,,,,,,,,,,,,
